marker;r2_null;r2_full;r2_delta;lrt_stat;lrt_df;lrt_pvalue;beta_marker;beta_marker_se;beta_marker_pvalue;r2_delta_ci_low;r2_delta_ci_high;n_bootstrap
ctx_lh_bankssts;0.23935545664731914;0.5948829637633908;0.3555275071160716;30.89877260862488;1;2.7184364837559953e-08;-10.588211168887968;1.6491160406295575;1.3579412737655538e-10;0.3013354465136865;0.6036003831607888;500
Right_VentralDC;0.23935545664731914;0.6751833024412802;0.43582784579396106;44.220671815045705;1;2.933668726608912e-11;-12.512806600016875;1.552728435448561;7.717755428561655e-16;0.3892892326160066;0.6791348215155;500
Right_Thalamus;0.23935545664731914;0.672778597202086;0.43342314055476683;43.30938709134642;1;4.673361194387228e-11;-9.889340302897962;1.2617280065577374;4.58021186386314e-15;0.3997322881457455;0.6940358168501144;500
ctx_lh_caudalanteriorcingulate;0.23935545664731914;0.529086887645254;0.28973143099793486;22.864153698571442;1;1.7386428028352946e-06;-7.041929609710593;1.331950870221947;1.2438692711149038e-07;0.21588856720490116;0.5181416977200922;500
ctx_lh_cuneus;0.23935545664731914;0.6000206718245299;0.36066521517721073;32.88827622147869;1;9.761014537064203e-09;-20.99198823758921;3.096561226966839;1.209024799909633e-11;0.21647134990625577;0.5846115633555904;500
ctx_lh_caudalmiddlefrontal;0.23935545664731914;0.5196712596493163;0.2803158030019971;21.874935134862085;1;2.9101031998573216e-06;-9.65960387170306;1.8517852110607038;1.8245977931727072e-07;0.16904583881103832;0.5263665386419755;500
ctx_lh_fusiform;0.23935545664731914;0.639302079660166;0.3999466230128468;38.05338643017939;1;6.883513499746652e-10;-17.45955590666569;2.3707422093572283;1.7768565679216819e-13;0.33037197138720775;0.633340459771725;500
ctx_lh_entorhinal;0.23935545664731914;0.24795282834335056;0.00859737169603142;0.5431014763128132;1;0.4611502087752387;-2.2542665060023523;3.077042032520691;0.4637973726002551;-0.005574182995930828;0.15608076632962115;500
ctx_lh_inferiorparietal;0.23935545664731914;0.5679427869540404;0.32858733030672127;28.049292205001677;1;1.1826435758241501e-07;-12.739120111338496;2.129713099104693;2.2093835023212594e-09;0.2526695507742792;0.5932844858722205;500
ctx_lh_frontalpole;0.23935545664731914;0.3228274440446059;0.08347198739728676;7.845789675426033;1;0.005093920237281526;-12.648817633836469;4.410568448758451;0.004132806241288312;0.0013468378840365309;0.26130540595099744;500
ctx_lh_inferiortemporal;0.23935545664731914;0.5014702089424519;0.2621147522951327;19.987489123030343;1;7.79505169300782e-06;-11.829571157437453;2.3762784701240633;6.418087785038294e-07;0.07927425387083731;0.48077783204016245;500
ctx_lh_insula;0.23935545664731914;0.5989883833699572;0.359632926722638;31.46231252278932;1;2.0334904886427377e-08;-12.956996449504556;2.004162919065652;1.0127101075516205e-10;0.30739063819767853;0.6008859452855574;500
ctx_lh_isthmuscingulate;0.23935545664731914;0.5761686573857564;0.33681320073843724;29.562631551430684;1;5.4138680653049435e-08;-7.904125828037792;1.3148255788133882;1.837697855746835e-09;0.29002135585420014;0.5850012767787486;500
ctx_lh_lateralorbitofrontal;0.23935545664731914;0.5170954902633409;0.27774003361602173;21.937916632677172;1;2.81614449047974e-06;-11.353411984704112;2.177925920824048;1.8586420057691548e-07;0.19799862667779225;0.5169014484572518;500
ctx_lh_lateraloccipital;0.23935545664731914;0.6469648067179726;0.40760935007065346;41.5818538827798;1;1.1303760932008718e-10;-24.005654058756132;3.1304740871742616;1.7418690411586873e-14;0.34599045915478716;0.6570962068143795;500
ctx_lh_lingual;0.23935545664731914;0.7437919543923708;0.5044364977450516;58.797503081910804;1;1.747629082194899e-14;-26.39581945538188;2.6370950645830114;1.3854794629045005e-23;0.46936925500680365;0.7289135207542519;500
ctx_lh_medialorbitofrontal;0.23935545664731914;0.4938696513417446;0.2545141946944255;19.97694761428511;1;7.838144815000473e-06;-12.752006465253862;2.6019480978620657;9.537639450008107e-07;0.18149181262167743;0.4751476995307506;500
ctx_lh_middletemporal;0.23935545664731914;0.5161954696268825;0.2768400129795633;22.081063529374944;1;2.6137546727367054e-06;-14.213786727633405;2.7109369986077203;1.5787786684578876e-07;0.18754159756639188;0.4995423724964256;500
ctx_lh_paracentral;0.23935545664731914;0.6345200211004911;0.39516456445317194;35.78647201061386;1;2.2017139188459233e-09;-12.8708721847;1.8155753054645292;1.3494545283890293e-12;0.3209247900572011;0.6323419784010184;500
ctx_lh_parahippocampal;0.23935545664731914;0.5777526501724495;0.3383971935251303;30.64168054623923;1;3.1035448306862306e-08;-23.330945537285515;3.6230717538227917;1.198295827121498e-10;0.2322998222883615;0.5263022345993122;500
ctx_lh_parsopercularis;0.23935545664731914;0.5266120720858494;0.2872566154385302;22.903752311250116;1;1.7031904542971467e-06;-13.039754881011973;2.4343510703114726;8.481993211782236e-08;0.18941548394185062;0.5489094689399897;500
ctx_lh_parsorbitalis;0.23935545664731914;0.4245844828033508;0.18522902615603168;12.473732080913294;1;0.0004127146931733746;-14.645305820703713;3.8125136441284417;0.00012234556863354752;0.01974239768416975;0.37735083346564;500
ctx_lh_parstriangularis;0.23935545664731914;0.5146436900195743;0.27528823337225516;21.597816792556046;1;3.3623434560370895e-06;-11.670245679338139;2.2641953332645928;2.546379007691032e-07;0.14915443280221244;0.5323485582120094;500
ctx_lh_pericalcarine;0.23935545664731914;0.677028039253671;0.4376725826063519;42.737128438873924;1;6.261252324553764e-11;-22.25392042453729;2.696527729247629;1.5471800276127935e-16;0.2580122866658074;0.640508363073139;500
ctx_lh_postcentral;0.23935545664731914;0.642731974029374;0.4033765173820548;38.802887161910974;1;4.68833901000363e-10;-27.41245219511415;3.6272120204718843;4.110664917684512e-14;0.32286692933127326;0.6311660049482175;500
ctx_lh_precentral;0.23935545664731914;0.6210315767281017;0.38167612008078255;34.59363672309837;1;4.06232062789622e-09;-14.990684276346732;2.1479685125022776;2.972766313937014e-12;0.2991267423207084;0.6239037295510677;500
ctx_lh_posteriorcingulate;0.23935545664731914;0.5879620139976257;0.34860655735030655;29.40280303708073;1;5.8792544283284124e-08;-8.52032739163805;1.3822232160489802;7.08316043321143e-10;0.2831717332898084;0.589485363824517;500
ctx_lh_precuneus;0.23935545664731914;0.5902586384774491;0.3509031818301299;30.660639777127244;1;3.073366570472027e-08;-11.872501425944028;1.8828759481395159;2.8723827362530404e-10;0.28095918331843844;0.59669785655544;500
ctx_lh_rostralanteriorcingulate;0.23935545664731914;0.5058427861132376;0.26648732946591847;20.883382909076943;1;4.8811065262409266e-06;-9.283803314212843;1.8679437872698088;6.693022455539993e-07;0.20039508948226004;0.5139269933459778;500
ctx_lh_rostralmiddlefrontal;0.23935545664731914;0.4766950059658209;0.23733954931850174;17.732876769190057;1;2.5419520367985083e-05;-10.54395895459525;2.2993790558251708;4.527539451212023e-06;0.1283408021495078;0.48814413055740213;500
ctx_lh_superiorfrontal;0.23935545664731914;0.5127699508165674;0.27341449416924823;21.321064305819732;1;3.884397028272999e-06;-10.997662001332376;2.1480960847561024;3.059809274048802e-07;0.17006348201443716;0.5148769381818925;500
ctx_lh_superiortemporal;0.23935545664731914;0.5741758415275804;0.3348203848802612;28.424563763944377;1;9.742134962082231e-08;-17.25560660281734;2.7899536111788454;6.213867122909857e-10;0.26429479152539914;0.5395705069961625;500
ctx_lh_superiorparietal;0.23935545664731914;0.5681463154968227;0.32879085884950354;28.105990431374437;1;1.1484981511985129e-07;-14.782896675258892;2.471867623218082;2.2251320980212e-09;0.23574798705074534;0.5775550255315673;500
ctx_lh_supramarginal;0.23935545664731914;0.5660639413808196;0.32670848473350045;26.992425535775112;1;2.0425429763129523e-07;-13.246285649144419;2.2285462712775637;2.7829696634248657e-09;0.23578591156207981;0.5680093954856306;500
ctx_lh_transversetemporal;0.23935545664731914;0.6365652492664725;0.39720979261915335;40.066395749793;1;2.454756925779246e-10;-27.47219107475873;3.6004327421085556;2.34304385530141e-14;0.2453363289783094;0.6124361539909177;500
ctx_rh_bankssts;0.23935545664731914;0.5825552351918347;0.34319977854451555;28.964108153067457;1;7.373184921384119e-08;-10.235226993964757;1.6586796294191977;6.798504668798573e-10;0.2626876028289857;0.5911061819314973;500
ctx_lh_temporalpole;0.23935545664731914;0.24135945701638645;0.0020040003690673103;0.05185983365907987;1;0.8198580590616269;-0.5611102532595383;2.4723935700370836;0.8204624544000253;-0.015128927068643404;0.0875849271830796;500
ctx_rh_caudalmiddlefrontal;0.23935545664731914;0.48416734126155847;0.24481188461423933;17.68206708791456;1;2.6107638008822646e-05;-9.478888219352523;2.038218616677328;3.310110940988937e-06;0.10156914820895091;0.48352933969264583;500
ctx_rh_caudalanteriorcingulate;0.23935545664731914;0.5204564913184531;0.2811010346711339;22.40200528033199;1;2.2114299978045347e-06;-7.135250486690205;1.3818964041768353;2.425354941488998e-07;0.22435934183971334;0.5339001423620454;500
ctx_rh_cuneus;0.23935545664731914;0.593198498018893;0.35384304137157385;32.513180235931884;1;1.1838690727816064e-08;-22.939548922726715;3.4508776488913777;2.982070225063339e-11;0.22272491619036594;0.5846371020151757;500
ctx_rh_fusiform;0.23935545664731914;0.597194363425492;0.35783890677817287;32.65187654003233;1;1.102329387857694e-08;-15.559547852781625;2.3421970503140424;3.070655143118936e-11;0.2804676202692469;0.5826390579775644;500
ctx_rh_entorhinal;0.23935545664731914;0.25080939372161476;0.011453937074295623;0.7207003298013319;1;0.39591428434013276;-3.6823668856334044;4.312582024129283;0.3931792757095044;-0.008194137729250255;0.1262100116255566;500
ctx_rh_inferiortemporal;0.23935545664731914;0.48529945794110496;0.24594400129378582;19.52754881200599;1;9.915928012996619e-06;-11.602176362503036;2.3971076412261643;1.2979133728405084e-06;0.11950126189673489;0.4671045163230446;500
ctx_rh_inferiorparietal;0.23935545664731914;0.5691386039042164;0.3297831472568973;28.86447620668713;1;7.762357112731581e-08;-12.814720983946629;2.1423083160223855;2.207730256642458e-09;0.24836566691865167;0.5863409863167258;500
ctx_rh_frontalpole;0.23935545664731914;0.3283070370000466;0.08895158035272746;6.811399967539103;1;0.009057772411683367;-12.574474275711184;4.683402756440859;0.007255122191737324;-6.296301423559466e-05;0.2359304445098954;500
ctx_rh_insula;0.23935545664731914;0.5309292201920658;0.2915737635447466;23.262057822392535;1;1.413613913645218e-06;-12.612901691050446;2.331911925010415;6.3439858000253e-08;0.19746400493735605;0.542426725501713;500
ctx_rh_lateralorbitofrontal;0.23935545664731914;0.5175679601999539;0.2782125035526347;22.289080870322948;1;2.3453645435894107e-06;-11.101186412866776;2.1197647202717245;1.6321662805657267e-07;0.2096782795326488;0.5138027583438556;500
ctx_rh_isthmuscingulate;0.23935545664731914;0.571217880564271;0.33186242391695187;28.929927731502175;1;7.504443033912963e-08;-7.369286805989032;1.2443047932432965;3.1725177331183437e-09;0.2961663574038165;0.5866529167289016;500
ctx_rh_lateraloccipital;0.23935545664731914;0.6200021001198233;0.3806466434725041;37.24763814099725;1;1.040409224977481e-09;-21.454041204064755;3.028628015105852;1.4030576147109424e-12;0.3361547728975764;0.5997939912453264;500
ctx_rh_medialorbitofrontal;0.23935545664731914;0.4926807451850531;0.25332528853773395;19.819405768821753;1;8.511415328183812e-06;-13.841427680711996;2.835178489065389;1.0499904366851098e-06;0.16932737151451996;0.47605913141108297;500
ctx_rh_lingual;0.23935545664731914;0.7063853936601767;0.46702993701285755;50.90083550891251;1;9.715222324103189e-13;-24.155226472248707;2.725103978954295;7.721795956163504e-19;0.40166297874912005;0.6982727078767912;500
ctx_rh_middletemporal;0.23935545664731914;0.5161750589025823;0.27681960225526314;22.75087632559263;1;1.8442002223993094e-06;-15.525300792378609;2.930077418481856;1.1669557840498243e-07;0.14724772017507176;0.511850503383827;500
ctx_rh_paracentral;0.23935545664731914;0.626107886378297;0.3867524297309778;34.725737286891956;1;3.79580007391244e-09;-12.206717863987395;1.7551936512289368;3.5349505647060438e-12;0.31606483491938714;0.6169435407474372;500
ctx_rh_parahippocampal;0.23935545664731914;0.4991792210054158;0.2598237643580966;21.703844912518548;1;3.1815296705092136e-06;-19.474969538553665;3.7427675056294136;1.957164160566205e-07;0.007648537649295507;0.4561787865238822;500
ctx_rh_parsopercularis;0.23935545664731914;0.5128154791563541;0.2734600225090349;21.58820403416206;1;3.3792377217312856e-06;-11.834938389149741;2.3004982725704304;2.68218711140785e-07;0.18298868681570674;0.4948300147529753;500
ctx_rh_parstriangularis;0.23935545664731914;0.48184128413514177;0.24248582748782263;18.267821163028202;1;1.919219421731297e-05;-11.082731484252442;2.369710303800786;2.913440406095186e-06;0.132303646020481;0.4924940313634456;500
ctx_rh_parsorbitalis;0.23935545664731914;0.3945086312284819;0.15515317458116276;10.648736110862103;1;0.0011014615075772213;-12.936839727197675;3.744403843486063;0.0005503340062610969;0.044007524287824555;0.32402313918036746;500
ctx_rh_pericalcarine;0.23935545664731914;0.6475669724841948;0.40821151583687565;45.2421655371723;1;1.74115670523242e-11;-25.560565900844395;3.2288537492052174;2.446883258491438e-15;0.33886017069792645;0.6722699880319581;500
ctx_rh_postcentral;0.23935545664731914;0.6324870245918017;0.39313156794448256;37.55823065681267;1;8.872423712525184e-10;-24.293677838151286;3.303408420859075;1.921820961677119e-13;0.28173167773994945;0.6033151191847572;500
ctx_rh_posteriorcingulate;0.23935545664731914;0.5715678926276351;0.3322124359803159;27.297045407678127;1;1.7447781399736138e-07;-8.587231994304846;1.4509676245252392;3.2532671363951928e-09;0.25803026323052064;0.5731707710038079;500
ctx_rh_precentral;0.23935545664731914;0.5951260230662494;0.35577056641893023;30.56134517233312;1;3.234747462775967e-08;-14.630911864183455;2.250996930110937;8.045488860368085e-11;0.24898096145918602;0.5761348238392408;500
ctx_rh_precuneus;0.23935545664731914;0.5891195479256205;0.3497640912783013;30.831402801174875;1;2.8144638250826896e-08;-11.767642628012105;1.8752495591040375;3.4909348747698753e-10;0.29882779904647916;0.6021320991174645;500
ctx_rh_rostralanteriorcingulate;0.23935545664731914;0.5218908194613924;0.2825353628140732;22.7932334585376;1;1.8039974969112419e-06;-8.356617756149147;1.6061770517919305;1.9630823805056911e-07;0.22255502577534406;0.5349670770919848;500
ctx_rh_rostralmiddlefrontal;0.23935545664731914;0.4670319835548339;0.22767652690751475;16.93696740174579;1;3.864168840982523e-05;-10.140849007054076;2.276914754390359;8.437645556831902e-06;0.12111533232276954;0.4791073187629031;500
ctx_rh_superiorfrontal;0.23935545664731914;0.5046843058696205;0.2653288492223014;20.295938657075396;1;6.63412551977606e-06;-10.699169799851651;2.144043483244242;6.032205089440988e-07;0.144876649906258;0.5106335955458612;500
ctx_rh_superiorparietal;0.23935545664731914;0.5836205120218451;0.3442650553745259;30.649354651839474;1;3.091294013844635e-08;-14.750511388333322;2.337491076320875;2.7830927290847596e-10;0.24229506752038407;0.5909126044795598;500
ctx_rh_superiortemporal;0.23935545664731914;0.5216592054195746;0.2823037487722554;22.558375026650708;1;2.0385388941173085e-06;-17.836846746773773;3.324975672335432;8.117176465731907e-08;0.020368751749021745;0.5046998236799888;500
ctx_rh_supramarginal;0.23935545664731914;0.563649083150909;0.32429362650358984;27.29562397726926;1;1.7460612377251662e-07;-13.213652293861523;2.2388101619504064;3.5893184532868523e-09;0.23454521103393458;0.5703123100444625;500
ctx_rh_temporalpole;0.23935545664731914;0.24288241912640124;0.003526962479082102;0.09111120122378225;1;0.7627692180686336;-1.092037334616899;3.6061575831559014;0.7620226670694491;-0.021586558695347584;0.12319710719208404;500
ctx_rh_transversetemporal;0.23935545664731914;0.49928905449374805;0.2599335978464289;19.777961316048447;1;8.697983444869136e-06;-20.181394045479042;4.035108658979622;5.690073649427205e-07;-0.0179659381335189;0.4946544525369206;500
