marker;r2_null;r2_full;r2_delta;lrt_stat;lrt_df;lrt_pvalue;beta_marker;beta_marker_se;beta_marker_pvalue;r2_delta_ci_low;r2_delta_ci_high;n_bootstrap
ctx_lh_caudalmiddlefrontal;0.23935545664731914;0.56251042610384;0.3231549694565209;26.9986475239333;1;2.035978695102939e-07;-8.548627459928069;1.4516429442150367;3.886979148473379e-09;0.24253320746968654;0.5742930967250857;500
ctx_lh_entorhinal;0.23935545664731914;0.34885599604476614;0.109500539397447;7.5785153350619225;1;0.005906807093269211;-10.893881073565048;3.8150798756659206;0.00429719431156103;-0.00733375732364567;0.23377780712568783;500
ctx_lh_fusiform;0.23935545664731914;0.6748480305818655;0.4354925739345463;43.14022450712383;1;5.095384249114917e-11;-10.200220261080569;1.2968661763995324;3.6826221064135515e-15;0.40300433426424837;0.6866218439680423;500
ctx_lh_inferiorparietal;0.23935545664731914;0.6075922099601677;0.36823675331284855;33.369274537120475;1;7.62186624638378e-09;-8.967261151009076;1.364325716575777;4.942128925112134e-11;0.31555196892386156;0.6280209315702484;500
ctx_lh_frontalpole;0.23935545664731914;0.3203763918338484;0.08102093518652928;7.111242871427578;1;0.007660198079313146;-8.434326009746389;3.1075260196945007;0.006644386054156731;0.0011883892346800642;0.3026750341141661;500
ctx_lh_inferiortemporal;0.23935545664731914;0.5310487505483549;0.2916932939010357;23.612902328684413;1;1.1779503697748855e-06;-8.233586722424619;1.5207877130579126;6.1622645490363e-08;0.1880521894286753;0.5192913583461135;500
ctx_lh_insula;0.23935545664731914;0.638342524563091;0.3989870679157719;36.04919112269516;1;1.923986369673477e-09;-10.645084032668082;1.463316863126276;3.4737951492857694e-13;0.3176333497261389;0.6293412321612165;500
ctx_lh_isthmuscingulate;0.23935545664731914;0.6511029106510275;0.4117474540037084;39.42346602980285;1;3.4117228836063167e-10;-5.628431475651497;0.7812839231855485;5.843727598355896e-13;0.3674199260383893;0.6640413137724113;500
ctx_lh_lateraloccipital;0.23935545664731914;0.7019500848778282;0.462594628230509;50.24170955483197;1;1.3592775395922726e-12;-15.502700746537762;1.7627148240148927;1.4332007910982265e-18;0.4179954710695732;0.6977810474773524;500
ctx_lh_lingual;0.23935545664731914;0.7355462580975924;0.4961908014502733;55.15305952530622;1;1.1149997462545701e-13;-13.444605160814186;1.4146161389362035;2.0185119330937917e-21;0.45850370325664785;0.7219817726869088;500
ctx_lh_lateralorbitofrontal;0.23935545664731914;0.5424176014988674;0.30306214485154825;24.604334203121255;1;7.03932301161518e-07;-8.65470030069277;1.5470462511011835;2.2146458990110036e-08;0.24693959204334645;0.546056500928059;500
ctx_lh_medialorbitofrontal;0.23935545664731914;0.5197444987149678;0.2803890420676486;22.098064056246926;1;2.5907088360794825e-06;-7.883500690681398;1.513866113599588;1.9137261611701764e-07;0.19475246276230615;0.5047333545639924;500
ctx_lh_middletemporal;0.23935545664731914;0.5515194558055959;0.31216399915827675;25.651958204683353;1;4.0888036538229296e-07;-8.986173827918416;1.5658521923360589;9.532771767753855e-09;0.24019872268190834;0.5369793397689505;500
ctx_lh_paracentral;0.23935545664731914;0.6233270705838907;0.38397161393657153;33.57270531933477;1;6.864931870315831e-09;-9.170507160845334;1.3245606103578045;4.408264646054473e-12;0.2643664140160468;0.6313622227034856;500
ctx_lh_parahippocampal;0.23935545664731914;0.6516187417747341;0.41226328512741495;42.665265180844415;1;6.495553446147709e-11;-16.66433800385993;2.0931315762249527;1.700507858715486e-15;0.3287031687279339;0.6432970067698182;500
ctx_lh_parsopercularis;0.23935545664731914;0.5506327637598132;0.311277307112494;25.651516315225933;1;4.089740053691322e-07;-9.20377326874193;1.6161694757739582;1.2351154492908025e-08;0.2342681917612408;0.5718921179106616;500
ctx_lh_parsorbitalis;0.23935545664731914;0.4738966798059964;0.2345412231586773;17.247975194222022;1;3.280469652923389e-05;-9.360839062032802;2.054082194974281;5.184297780172242e-06;0.10031237885705975;0.47238663331028835;500
ctx_lh_pericalcarine;0.23935545664731914;0.7328513101285361;0.49349585348121694;53.91889302305299;1;2.0893890348658891e-13;-14.352563747974662;1.510454853296995;2.0560707204423245e-21;0.4480398714134246;0.72121826498947;500
ctx_lh_parstriangularis;0.23935545664731914;0.5344035774379221;0.29504812079060294;23.922811023232157;1;1.0027651047180175e-06;-9.350217824598245;1.713082617499832;4.8119082017685104e-08;0.21668810292871277;0.5422975295995941;500
ctx_lh_postcentral;0.23935545664731914;0.6774488212908295;0.43809336464351034;44.465463211654935;1;2.588840926087979e-11;-16.119107435876572;1.954625632310763;1.6290083376471392e-16;0.38717404864004396;0.6842442690780647;500
ctx_lh_posteriorcingulate;0.23935545664731914;0.6178537574386009;0.37849830079128177;33.640185288065084;1;6.630860307936536e-09;-6.369149057438358;0.9541958030766;2.474229176427725e-11;0.31723209249072404;0.6302085102475946;500
ctx_lh_precentral;0.23935545664731914;0.6502362974387542;0.41088084079143505;38.662360546211175;1;5.0383179517448e-10;-11.634160057595018;1.5363211718791252;3.6543457785745117e-14;0.3273476228151152;0.6551258287339625;500
ctx_lh_precuneus;0.23935545664731914;0.6467848815753701;0.4074294249280509;38.66048664659587;1;5.043157401871503e-10;-8.616609215269492;1.1885348758040384;4.1746768685536974e-13;0.35111630335066896;0.6568609685023764;500
ctx_lh_rostralanteriorcingulate;0.23935545664731914;0.5314665036371274;0.2921110469898083;23.41202711166136;1;1.307584556599971e-06;-4.68659398693385;0.8906813362552474;1.4264585377046666e-07;0.24506405992140992;0.544036622267996;500
ctx_lh_rostralmiddlefrontal;0.23935545664731914;0.5105009322990586;0.2711454756517394;21.236273751768067;1;4.060074808241188e-06;-8.535942454156663;1.683656263145765;3.980576127731375e-07;0.18743262496084942;0.5262197204432308;500
ctx_lh_superiorfrontal;0.23935545664731914;0.5478577822189798;0.3085023255716607;25.048081576454138;1;5.591836224067257e-07;-7.755348371408356;1.3811690053386567;1.9649278638752716e-08;0.22731968417229595;0.5676126740063214;500
ctx_lh_superiorparietal;0.23935545664731914;0.6285102492072222;0.38915479255990304;36.07882593543593;1;1.8949475133913882e-09;-11.663242013793699;1.6546969490606396;1.8076993846028657e-12;0.33176759491537616;0.6496912759788201;500
ctx_lh_superiortemporal;0.23935545664731914;0.5931892700983137;0.3538338134509945;30.82123315446347;1;2.8292516979073067e-08;-10.61805582788752;1.6501549144322223;1.2381421605329138e-10;0.28856545527038013;0.5807638430379494;500
ctx_lh_supramarginal;0.23935545664731914;0.5811495296042164;0.34179407295689723;29.104229080459902;1;6.858710230173319e-08;-8.960618692112206;1.4556518702637766;7.47263581505705e-10;0.27814584733145553;0.5869102111368804;500
ctx_lh_transversetemporal;0.23935545664731914;0.5734521779283156;0.33409672128099643;32.81412743889149;1;1.0140519164578897e-08;-17.93965221416396;2.6955245218866413;2.82631597225866e-11;0.20849024729049936;0.566745087129429;500
ctx_lh_temporalpole;0.23935545664731914;0.3456139977714951;0.10625854112417596;6.273005176963011;1;0.012259105130419671;-8.207454106304345;3.1302084670913555;0.008741153838947694;-0.027804177916055627;0.27165554102333617;500
ctx_rh_bankssts;0.23935545664731914;0.5955977412087524;0.35624228456143325;30.428441875477176;1;3.464116963799404e-08;-7.772146326415521;1.2157643851827347;1.628684379457805e-10;0.2560476057013675;0.6111736977997887;500
ctx_rh_caudalanteriorcingulate;0.23935545664731914;0.5477351794762065;0.30837972282888737;25.032554208922306;1;5.637048172099796e-07;-4.6981936082776325;0.8474282119225094;2.9553598425082888e-08;0.2529811109738546;0.5505862114852701;500
ctx_rh_cuneus;0.23935545664731914;0.6813867496744844;0.44203129302716526;45.328180628311316;1;1.6663412522367054e-11;-17.434699611636177;2.0729146557977907;4.075100764105449e-17;0.3550197396678041;0.6908690481709846;500
ctx_rh_caudalmiddlefrontal;0.23935545664731914;0.49637504746898004;0.2570195908216609;19.485248186475474;1;1.0137960581483384e-05;-8.032334996112358;1.6553295088193518;1.2197105633630312e-06;0.16494508235609662;0.4909781708318002;500
ctx_rh_entorhinal;0.23935545664731914;0.32033680311117246;0.08098134646385333;5.305316618600898;1;0.021260435136863626;-8.727793428364341;3.656433275034708;0.016987916718320152;-0.0018475242743901756;0.21295682186418352;500
ctx_rh_frontalpole;0.23935545664731914;0.33461556685281063;0.0952601102054915;8.091302594139904;1;0.004447818326019518;-9.288260526976762;3.1763076844366025;0.003453072963662648;0.006037557275112918;0.24781146338196772;500
ctx_rh_fusiform;0.23935545664731914;0.6610761461207041;0.4217206894733849;40.87975080225175;1;1.6188987817562351e-10;-9.85556343093463;1.270164926994576;8.541388890026613e-15;0.35898184266831873;0.6566117141605377;500
ctx_rh_inferiorparietal;0.23935545664731914;0.6195642438906972;0.38020878724337803;36.63548822448371;1;1.4241526783212748e-09;-9.495993817530621;1.3806784844802384;6.079525151945339e-12;0.29781718945896424;0.6196883176968656;500
ctx_rh_insula;0.23935545664731914;0.5675057357965962;0.3281502791492771;26.688380248233955;1;2.3905479175062496e-07;-10.062357451799972;1.6745215069971116;1.8656272451865027e-09;0.178057178973019;0.5901555765929916;500
ctx_rh_inferiortemporal;0.23935545664731914;0.5151801738503455;0.27582471720302637;22.953563660550117;1;1.6596225669410353e-06;-8.05811202657639;1.5353586573539535;1.5346078731580858e-07;0.20350045372783415;0.5048588854977636;500
ctx_rh_isthmuscingulate;0.23935545664731914;0.641144525201731;0.4017890685544119;37.92412892415683;1;7.354994386891144e-10;-5.473411487340158;0.7821375083080598;2.5961081571706854e-12;0.35941449802875497;0.6584359358329825;500
ctx_rh_lateraloccipital;0.23935545664731914;0.674173124437651;0.4348176677903318;44.71814937168398;1;2.2753835559384947e-11;-14.377600210209442;1.7728984333925422;5.076237569624207e-16;0.3810735396582113;0.664758402677664;500
ctx_rh_lateralorbitofrontal;0.23935545664731914;0.5391899038894392;0.29983444724212005;24.66667391242038;1;6.815254168613772e-07;-8.603578236825072;1.5432421138905925;2.475266853368882e-08;0.24412411637092402;0.5312783655441292;500
ctx_rh_lingual;0.23935545664731914;0.7260439903159487;0.4866885336686295;55.21638853608971;1;1.0796479418826506e-13;-13.473453027261947;1.4700747211576295;4.947883256105228e-20;0.4092189167413935;0.7086349160321654;500
ctx_rh_medialorbitofrontal;0.23935545664731914;0.5062449911033553;0.26688953445603614;20.702825339466358;1;5.363680162194489e-06;-8.144679923344786;1.6262335690013852;5.491038120806432e-07;0.17783648486260148;0.4996101536148468;500
ctx_rh_middletemporal;0.23935545664731914;0.5426719756922196;0.3033165190449004;25.36307934171515;1;4.749212967701421e-07;-9.869891588912257;1.749949624897357;1.6995103375424968e-08;0.22631364838273058;0.5516017982331679;500
ctx_rh_paracentral;0.23935545664731914;0.6257647381611994;0.3864092815138802;33.97486702710569;1;5.582857939483027e-09;-8.760487969490505;1.253170091946207;2.7359306411170754e-12;0.2686047216323338;0.6236086126143471;500
ctx_rh_parahippocampal;0.23935545664731914;0.5248264779379351;0.28547102129061597;24.03517639959182;1;9.459168739035038e-07;-12.783787632163248;2.3066458834598165;2.987726781374958e-08;0.02227049359787841;0.5175841219482162;500
ctx_rh_parsopercularis;0.23935545664731914;0.5170765106929367;0.27772105404561753;22.04088878876047;1;2.6690360287621687e-06;-8.776583678527796;1.6961257490500208;2.2853582742855575e-07;0.19724430153335454;0.5062869360263439;500
ctx_rh_parstriangularis;0.23935545664731914;0.49890339152730645;0.2595479348799873;19.8912332686715;1;8.197537678592441e-06;-8.63259843015149;1.749176775255465;8.005431244580598e-07;0.1341804855590111;0.4944111797804803;500
ctx_rh_parsorbitalis;0.23935545664731914;0.43590410202796265;0.1965486453806435;14.242451872450715;1;0.00016070404544267952;-8.553886939371413;2.1114612591352864;5.096232504663916e-05;0.08146925076580176;0.3980932312210712;500
ctx_rh_pericalcarine;0.23935545664731914;0.7162456233397745;0.4768901666924553;54.974981072111746;1;1.2207389906829452e-13;-16.867047261839733;1.855534798834911;9.892329698343849e-20;0.4000706143383134;0.7072991241013782;500
ctx_rh_postcentral;0.23935545664731914;0.6513343696297421;0.41197891298242295;39.5185812193136;1;3.2495269543920417e-10;-14.601575556163858;1.9033101065212124;1.6976535530730417e-14;0.3343049976953284;0.6579980420547364;500
ctx_rh_precentral;0.23935545664731914;0.6396182079214813;0.4002627512741621;36.87811267713937;1;1.2574973005897155e-09;-11.947118020764123;1.6281563635511065;2.1710117464203113e-13;0.31140524403381886;0.6307622179930702;500
ctx_rh_posteriorcingulate;0.23935545664731914;0.5991334528286416;0.35977799618132245;30.86656243900967;1;2.763931585523468e-08;-6.18473960907577;0.9699123935444296;1.8106712254131072e-10;0.28956854305211677;0.6033104466290725;500
ctx_rh_precuneus;0.23935545664731914;0.6595785267182174;0.4202230700708982;41.276924178229194;1;1.3211942105046864e-10;-8.851492030923417;1.1719782925016193;4.2662927361358685e-14;0.3769168179701372;0.663480413247045;500
ctx_rh_rostralanteriorcingulate;0.23935545664731914;0.529642241265086;0.2902867846177668;23.199144635013226;1;1.460622816335391e-06;-4.461114046830884;0.8489599100652544;1.4818587761121215e-07;0.24252139380617632;0.5385358776798851;500
ctx_rh_superiorfrontal;0.23935545664731914;0.5300712305132524;0.2907157738659333;22.985150905692024;1;1.6325755254600917e-06;-7.823925369529148;1.4645568494392627;9.183572042869635e-08;0.188743176538119;0.5429803937814747;500
ctx_rh_rostralmiddlefrontal;0.23935545664731914;0.49570756953269024;0.2563521128853711;19.68427051358009;1;9.135020096085828e-06;-8.343046158169617;1.7169332130911519;1.1781794387149853e-06;0.1658349119280993;0.5142220266194407;500
ctx_rh_superiorparietal;0.23935545664731914;0.6653426285214197;0.4259871718741005;42.971014978342396;1;5.555690285815128e-11;-12.023990761939265;1.51680414224531;2.2416479380218856e-15;0.3532311968416866;0.6792223029330624;500
ctx_rh_superiortemporal;0.23935545664731914;0.5288691527252846;0.2895136960779654;23.30297836244779;1;1.3838554744097408e-06;-12.324770872739867;2.2585628905987187;4.844960535260333e-08;0.1484774345924878;0.49778146962403214;500
ctx_rh_supramarginal;0.23935545664731914;0.5747465269956242;0.33539107034830506;28.98809093754204;1;7.282462960399304e-08;-8.802140826723484;1.4470823950522687;1.1818923188828034e-09;0.26713025817617003;0.5830274592721395;500
ctx_rh_temporalpole;0.23935545664731914;0.34185210201527894;0.1024966453679598;6.448234768679015;1;0.011106263668126209;-7.961693051416993;2.9925584551108333;0.007802540226943153;-0.0071548521822964554;0.2877394753395309;500
ctx_rh_transversetemporal;0.23935545664731914;0.5342505590068132;0.294895102359494;24.60438286865775;1;7.03914524222348e-07;-13.694374946875918;2.4259622395733955;1.6525325186652357e-08;0.08045117648105779;0.508280365072062;500
